DATA,HORA,CONCESSIONARIA,RODOVIA,KM,SENTIDO,LATITUDE,LONGITUDE,CLASSE,SUBCLASSE,CAUSA_PROVAVEL,VITIMA_ILESA,VITIMA_LEVE,VITIMA_MODERADA,VITIMA_GRAVE,VITIMA_FATAL,VEICULOS_ENVOLVIDOS,MUNICIPIO,REGIAO_ADMINISTRATIVA,REGIONAL_DER,JURISDICAO
2020-01-04,11:33:00,L28-ENTREVIAS,SP330,350.0,NORTE,-20.8508552092,-47.8953475761,CHOQUE,CHOQUE-CANCELA DE PEDÁGIO,EXCESSO LATERAL,1,0,0,0,0,CAMINHÃO=1,SALES OLIVEIRA,FRANCA,RIBEIRÃO PRETO,ESTADUAL
2020-01-04,14:15:00,L06-INTERVIAS,SP330,183.0,SUL,-22.2378006,-47.39110184,OBJETO LANÇADO CONTRA O VEÍCULO,OBJETO LANÇADO CONTRA VEÍCULO,OBJETO LANÇADO,2,0,0,0,0,CAMINHONETE=1,LEME,CAMPINAS,RIO CLARO,ESTADUAL
2020-01-04,15:10:00,L01-AUTOBAN,SP330,52.0,NORTE,-23.24008425,-46.86899006,ATROPELAMENTO DE ANIMAL,ATROP. ANIMAL,NÃO INFORMADO,0,0,0,0,0,AUTOMÓVEL=1,JUNDIAÍ,CAMPINAS,CAMPINAS,ESTADUAL
2020-01-04,15:40:00,L29-VIAPAULISTA,SP330,289.7,SUL,-21.36003304,-47.72147369,ATROPELAMENTO DE ANIMAL,ATROP. ANIMAL,ANIMAL NA RODOVIA,3,0,0,0,0,AUTOMÓVEL=1,CRAVINHOS,RIBEIRÃO PRETO,RIBEIRÃO PRETO,ESTADUAL
2020-01-04,16:31:00,L01-AUTOBAN,SP330,34.6,NORTE,-23.37180681,-46.84305279,CHOQUE,CHOQUE-TALUDE OU BARRANCO,NÃO INFORMADO,0,1,0,0,0,AUTOMÓVEL=1,CAJAMAR,REG. METROPOLITANA SÃO PAULO,SÃO PAULO,ESTADUAL
2020-01-04,17:12:00,L01-AUTOBAN,SPM330D,106.1,NORTE,-22.84580156,-47.16473247,COLISÃO,COLISÃO-TRASEIRA,NÃO INFORMADO,0,0,2,0,0,AUTOMÓVEL=1|MOTO=1,SUMARÉ,CAMPINAS,CAMPINAS,ESTADUAL
2020-01-04,17:26:00,L29-VIAPAULISTA,SP330,307.38,NORTE,-21.21128464,-47.75865936,CHOQUE,"CHOQUE - DEFENSA, BARREIRA OU ""SUBMARINO""",IMPRUD. CONDUTOR-PERDA DE CONTROLE,1,0,0,0,0,AUTOMÓVEL=1,RIBEIRÃO PRETO,RIBEIRÃO PRETO,RIBEIRÃO PRETO,ESTADUAL
2020-01-04,18:30:00,L01-AUTOBAN,SP330,46.6,SUL,-23.28469736,-46.8702185,CAPOTAMENTO,CAPOTAMENTO,NÃO INFORMADO,0,1,0,0,0,AUTOMÓVEL=1,CAJAMAR,REG. METROPOLITANA SÃO PAULO,SÃO PAULO,ESTADUAL
2020-01-04,20:27:00,L06-INTERVIAS,SP330,219.9,SUL,-21.91547012,-47.47410965,CHOQUE,"CHOQUE - DEFENSA, BARREIRA",IMPRUD. CONDUTOR-PERDA DE CONTROLE,3,0,0,0,0,AUTOMÓVEL=1,PORTO FERREIRA,CENTRAL,RIO CLARO,ESTADUAL
2020-01-04,20:33:00,L06-INTERVIAS,SP330,227.3,NORTE,-21.85169983,-47.49472046,CHOQUE,CHOQUE-SINALIZAÇÃO,IMPRUD. CONDUTOR-PERDA DE CONTROLE,1,0,0,0,0,AUTOMÓVEL=1,PORTO FERREIRA,CENTRAL,RIO CLARO,ESTADUAL
2020-01-04,22:08:00,L06-INTERVIAS,SP330,219.9,SUL,-21.91547012,-47.47410965,COLISÃO,COLISÃO-TRASEIRA,IMPRUD. CONDUTOR,2,3,0,0,0,AUTOMÓVEL=1|CAMINHÃO=1,PORTO FERREIRA,CENTRAL,RIO CLARO,ESTADUAL
2020-01-04,22:44:00,L06-INTERVIAS,SP330,173.8,NORTE,-22.32048035,-47.38999939,TOMBAMENTO,TOMBAMENTO,ANIMAL NA RODOVIA,1,1,0,0,0,AUTOMÓVEL=1|MOTO=1,ARARAS,CAMPINAS,RIO CLARO,ESTADUAL
2020-01-05,05:51:00,L06-INTERVIAS,SP330,164.0,SUL,-22.40640068,-47.38999939,TOMBAMENTO,TOMBAMENTO,PAVIMENTO RUIM/IRREGULAR,1,0,0,0,0,MOTO=1,ARARAS,CAMPINAS,RIO CLARO,ESTADUAL
2020-01-05,06:39:00,L29-VIAPAULISTA,SP330,274.2,NORTE,-21.4704895,-47.64060593,CHOQUE,"CHOQUE - DEFENSA, BARREIRA OU ""SUBMARINO""",IMPRUD. CONDUTOR-DORMIR AO VOLANTE,0,4,0,0,0,AUTOMÓVEL=1,SÃO SIMÃO,RIBEIRÃO PRETO,RIBEIRÃO PRETO,ESTADUAL
2020-01-05,11:51:00,L01-AUTOBAN,SP330,157.5,NORTE,-22.46910957,-47.3989023,CHOQUE,CHOQUE-ELEMENTO DE DRENAGEM,NÃO INFORMADO,0,1,0,0,0,AUTOMÓVEL=1,CORDEIRÓPOLIS,CAMPINAS,RIO CLARO,ESTADUAL
2020-01-05,17:54:00,L06-INTERVIAS,SP330,189.0,SUL,-22.1840992,-47.39860153,COLISÃO,COLISÃO-LATERAL,IMPRUD. CONDUTOR-MUDANÇA DE FAIXA,4,0,0,0,0,AUTOMÓVEL=1|ÔNIBUS=1,LEME,CAMPINAS,RIO CLARO,ESTADUAL
2020-01-05,18:09:00,L29-VIAPAULISTA,SP330,290.9,NORTE,-21.34877396,-47.72404861,CHOQUE,CHOQUE-TALUDE OU BARRANCO,PANE MECÂNICA/ELÉTRICA,4,0,0,0,0,CAMINHONETE=1,CRAVINHOS,RIBEIRÃO PRETO,RIBEIRÃO PRETO,ESTADUAL
2020-01-05,19:27:00,L01-AUTOBAN,SPM330E,111.0,SUL,-22.81811818,-47.20174491,CHOQUE,CHOQUE-BARREIRA DE CONCRETO,NÃO INFORMADO,0,0,0,0,0,AUTOMÓVEL=1,SUMARÉ,CAMPINAS,CAMPINAS,ESTADUAL
2020-01-05,20:10:00,L01-AUTOBAN,SPM330E,88.4,SUL,-22.96330994,-47.0551976,CHOQUE,CHOQUE-DEFENSA METÁLICA,NÃO INFORMADO,0,0,0,0,0,AUTOMÓVEL=1,CAMPINAS,CAMPINAS,CAMPINAS,ESTADUAL
2020-01-05,21:48:00,L06-INTERVIAS,SP330,191.0,SUL,-22.17519951,-47.39910126,OBJETO LANÇADO CONTRA O VEÍCULO,OBJETO LANÇADO CONTRA VEÍCULO,OBJETO LANÇADO,4,0,0,0,0,AUTOMÓVEL=1|CAMINHÃO=1,LEME,CAMPINAS,RIO CLARO,ESTADUAL
2020-01-05,22:10:00,L01-AUTOBAN,SPM330D,86.6,NORTE,-22.97802414,-47.04643557,CAPOTAMENTO,CAPOTAMENTO,NÃO INFORMADO,0,1,0,0,0,AUTOMÓVEL=1,CAMPINAS,CAMPINAS,CAMPINAS,ESTADUAL
2020-01-05,23:22:00,L01-AUTOBAN,SP330,102.4,SUL,-22.86602299,-47.13523841,COLISÃO,COLISÃO-LATERAL,NÃO INFORMADO,0,0,0,0,0,AUTOMÓVEL=1|CARRETA=1,CAMPINAS,CAMPINAS,CAMPINAS,ESTADUAL
2020-01-05,23:36:00,L29-VIAPAULISTA,SP330,282.0,SUL,-21.40814209,-47.66928482,CHOQUE,CHOQUE-OBJETO NA PISTA,OBJETO NA PISTA,4,0,0,0,0,AUTOMÓVEL=1,SÃO SIMÃO,RIBEIRÃO PRETO,RIBEIRÃO PRETO,ESTADUAL
2020-01-06,00:19:00,L29-VIAPAULISTA,SP330,282.0,SUL,-21.40814209,-47.66928482,CHOQUE,CHOQUE-OBJETO NA PISTA,OBJETO NA PISTA,5,0,0,0,0,AUTOMÓVEL=1,SÃO SIMÃO,RIBEIRÃO PRETO,RIBEIRÃO PRETO,ESTADUAL
2020-01-06,01:52:00,L01-AUTOBAN,SP330,15.7,NORTE,-23.49581989,-46.75751692,CHOQUE,CHOQUE-BARREIRA DE CONCRETO,NÃO INFORMADO,0,0,0,0,0,AUTOMÓVEL=1,SÃO PAULO,REG. METROPOLITANA SÃO PAULO,SÃO PAULO,ESTADUAL
2020-01-06,03:53:00,L01-AUTOBAN,SP330,60.7,NORTE,-23.17700632,-46.91627044,CHOQUE,CHOQUE-ELEMENTO DE DRENAGEM,NÃO INFORMADO,0,0,0,0,0,AUTOMÓVEL=1,JUNDIAÍ,CAMPINAS,CAMPINAS,ESTADUAL
2020-01-06,11:01:00,L01-AUTOBAN,SPM330D,99.7,NORTE,-22.88255133,-47.11628382,COLISÃO,COLISÃO-TRASEIRA,NÃO INFORMADO,0,1,0,0,0,AUTOMÓVEL=1|NÃO INFORMADO=1,CAMPINAS,CAMPINAS,CAMPINAS,ESTADUAL
2020-01-06,11:08:00,L29-VIAPAULISTA,SP330,310.3,NORTE,-21.18063927,-47.75691605,OBJETO LANÇADO CONTRA O VEÍCULO,OBJETO LANÇADO CONTRA VEÍCULO,OBRAS,0,0,0,0,0,CAMINHONETE=1,RIBEIRÃO PRETO,RIBEIRÃO PRETO,RIBEIRÃO PRETO,ESTADUAL
2020-01-06,14:20:00,L29-VIAPAULISTA,SP330,307.0,NORTE,-21.21036911,-47.75847626,TOMBAMENTO,TOMBAMENTO,IMPRUD. CONDUTOR-LEVOU FECHADA,1,0,0,0,0,MOTO=1,RIBEIRÃO PRETO,RIBEIRÃO PRETO,RIBEIRÃO PRETO,ESTADUAL
2020-01-06,17:00:00,L28-ENTREVIAS,SP330,369.5,SUL,-20.6808266354,-47.8866753114,CHOQUE,CHOQUE-ELEMENTO DE DRENAGEM,FATOR-HUMANO,0,1,0,0,0,AUTOMÓVEL=1,ORLÂNDIA,FRANCA,RIBEIRÃO PRETO,ESTADUAL
2020-01-06,18:11:00,L29-VIAPAULISTA,SP330,308.0,NORTE,-21.20136642,-47.75800323,COLISÃO,COLISÃO-TRASEIRA,IMPRUD. CONDUTOR,2,0,0,0,0,AUTOMÓVEL=2,RIBEIRÃO PRETO,RIBEIRÃO PRETO,RIBEIRÃO PRETO,ESTADUAL
2020-01-06,18:35:00,L01-AUTOBAN,SP330,102.5,SUL,-22.86544,-47.135941,COLISÃO,COLISÃO-TRASEIRA,NÃO INFORMADO,0,2,0,0,0,AUTOMÓVEL=2,CAMPINAS,CAMPINAS,CAMPINAS,ESTADUAL
2020-01-06,19:18:00,L29-VIAPAULISTA,SP330,308.0,SUL,-21.20183945,-47.75816345,TOMBAMENTO,TOMBAMENTO,ESTOURO/FURO DE PNEU,0,2,0,0,0,MOTO=1,RIBEIRÃO PRETO,RIBEIRÃO PRETO,RIBEIRÃO PRETO,ESTADUAL
2020-01-06,21:41:00,L01-AUTOBAN,SP330,153.54,SUL,-22.50080992,-47.39943874,ATROPELAMENTO DE ANIMAL,ATROP. ANIMAL,NÃO INFORMADO,3,2,0,0,0,VAN/PERUA=1,CORDEIRÓPOLIS,CAMPINAS,RIO CLARO,ESTADUAL
2020-01-07,00:21:00,L01-AUTOBAN,SP330,138.7,NORTE,-22.62344922,-47.34326844,COLISÃO,COLISÃO-TRASEIRA,NÃO INFORMADO,0,1,0,1,0,BITREM/CVC=1|CAMINHÃO=1,LIMEIRA,CAMPINAS,RIO CLARO,ESTADUAL
2020-01-07,02:26:00,L06-INTERVIAS,SP330,165.1,SUL,-22.39743996,-47.39057922,COLISÃO,COLISÃO-TRASEIRA,PANE MECÂNICA/ELÉTRICA,4,0,0,0,1,AUTOMÓVEL=1|ÔNIBUS=1,ARARAS,CAMPINAS,RIO CLARO,ESTADUAL
2020-01-07,04:43:00,L06-INTERVIAS,SP330,165.1,SUL,-22.39743996,-47.39057922,ATROPELAMENTO DE ANIMAL,ATROP. ANIMAL,ANIMAL NA RODOVIA,1,0,0,0,0,AUTOMÓVEL=1,ARARAS,CAMPINAS,RIO CLARO,ESTADUAL
2020-01-07,07:39:00,L01-AUTOBAN,SP330,120.0,SUL,-22.75697436,-47.25467026,CHOQUE,CHOQUE-BARREIRA DE CONCRETO,NÃO INFORMADO,0,0,0,0,0,AUTOMÓVEL=1,AMERICANA,CAMPINAS,RIO CLARO,ESTADUAL
2020-01-07,13:13:00,L28-ENTREVIAS,SP330,354.0,SUL,-20.8138127485,-47.8926028816,CHOQUE,CHOQUE-DEFENSA METÁLICA,IMPRUD. CONDUTOR-LEVOU FECHADA,2,0,0,0,0,AUTOMÓVEL=1|CAMINHÃO=1,SALES OLIVEIRA,FRANCA,RIBEIRÃO PRETO,ESTADUAL
2020-01-07,13:23:00,L06-INTERVIAS,SP330,188.0,NORTE,-22.19309998,-47.39720154,TOMBAMENTO,TOMBAMENTO,IMPRUD. CONDUTOR-PERDA DE CONTROLE,0,1,0,0,0,MOTO=1,LEME,CAMPINAS,RIO CLARO,ESTADUAL
2020-01-07,14:51:00,L29-VIAPAULISTA,SP330,312.1,SUL,-21.16550827,-47.75629807,TOMBAMENTO,TOMBAMENTO,ESTOURO/FURO DE PNEU,0,0,0,1,0,MOTO=1,RIBEIRÃO PRETO,RIBEIRÃO PRETO,RIBEIRÃO PRETO,ESTADUAL
2020-01-07,15:30:00,L28-ENTREVIAS,SP330,435.0,NORTE,-20.1141881261,-47.7912730787,COLISÃO,COLISÃO-TRASEIRA,IMPRUD. CONDUTOR-LEVOU FECHADA,2,0,0,0,0,AUTOMÓVEL=1|CAMINHÃO=1,ARAMINA,FRANCA,RIBEIRÃO PRETO,ESTADUAL
2020-01-07,16:56:00,L06-INTERVIAS,SP330,175.0,NORTE,-22.30970001,-47.39110184,OBJETO LANÇADO CONTRA O VEÍCULO,OBJETO LANÇADO CONTRA VEÍCULO,OBJETO LANÇADO,1,0,0,0,0,AUTOMÓVEL=1,ARARAS,CAMPINAS,RIO CLARO,ESTADUAL
2020-01-07,19:14:00,L01-AUTOBAN,SP330,97.56,NORTE,-22.89948392,-47.10945009,ENGAVETAMENTO,ENGAVETAMENTO,NÃO INFORMADO,0,0,0,1,0,AUTOMÓVEL=2|NÃO INFORMADO=1,CAMPINAS,CAMPINAS,CAMPINAS,ESTADUAL
2020-01-07,20:16:00,L01-AUTOBAN,SPM330E,25.0,SUL,-23.42658,-46.787612,ATROPELAMENTO DE PEDESTRE,ATROP. PEDESTRE-MORADOR/TRABALHADOR/ESTUDANTE,NÃO INFORMADO,0,0,1,0,0,MOTO=1|NÃO SE APLICA=1,SÃO PAULO,REG. METROPOLITANA SÃO PAULO,SÃO PAULO,ESTADUAL
2020-01-07,21:48:00,L01-AUTOBAN,SPI102/330,0.6,SUL,-22.866765870373,-47.13338357656,CHOQUE,CHOQUE-BARREIRA DE CONCRETO,NÃO INFORMADO,0,0,0,0,0,AUTOMÓVEL=1,CAMPINAS,CAMPINAS,CAMPINAS,ESTADUAL
2020-01-07,21:56:00,L29-VIAPAULISTA,SP330,241.84,SUL,-21.75037003,-47.57081985,CHOQUE,"CHOQUE - DEFENSA, BARREIRA OU ""SUBMARINO""",IMPRUD. CONDUTOR-LEVOU FECHADA,2,0,0,0,0,AUTOMÓVEL=1,SANTA RITA DO PASSA QUATRO,CENTRAL,RIBEIRÃO PRETO,ESTADUAL
2020-01-07,23:57:00,L01-AUTOBAN,SP330,63.85,SUL,-23.15472038,-46.93509364,CHOQUE,CHOQUE-DEFENSA METÁLICA,NÃO INFORMADO,0,0,0,0,0,UTILITÁRIO=1,JUNDIAÍ,CAMPINAS,CAMPINAS,ESTADUAL
2020-01-08,05:32:00,L01-AUTOBAN,SP330,70.0,SUL,-23.10596393,-46.96276546,COLISÃO,COLISÃO-LATERAL,NÃO INFORMADO,0,0,0,0,0,AUTOMÓVEL=1|UTILITÁRIO=1,LOUVEIRA,CAMPINAS,CAMPINAS,ESTADUAL
2020-01-08,06:41:00,L01-AUTOBAN,SPM330E,112.4,SUL,-22.81121925,-47.21215297,CAPOTAMENTO,CAPOTAMENTO,NÃO INFORMADO,0,0,1,0,0,AUTOMÓVEL=1,SUMARÉ,CAMPINAS,CAMPINAS,ESTADUAL
2020-01-08,15:03:00,L28-ENTREVIAS,SP330,385.1,NORTE,-20.5440645066,-47.8552679934,OBJETO LANÇADO CONTRA O VEÍCULO,OBJETO LANÇADO CONTRA VEÍCULO,OBJETO LANÇADO-TERCEIROS,1,0,0,0,0,AUTOMÓVEL=1,SÃO JOAQUIM DA BARRA,FRANCA,RIBEIRÃO PRETO,ESTADUAL
2020-01-08,18:30:00,L01-AUTOBAN,SP330,53.0,NORTE,-23.230639,-46.87295,TOMBAMENTO,TOMBAMENTO-MOTO,NÃO INFORMADO,0,0,0,0,0,MOTO=1,JUNDIAÍ,CAMPINAS,CAMPINAS,ESTADUAL
2020-01-08,22:33:00,L01-AUTOBAN,SP330,34.7,NORTE,-23.3711596,-46.8435446,CHOQUE,CHOQUE-ELEMENTO DE DRENAGEM,NÃO INFORMADO,0,0,0,0,0,AUTOMÓVEL=1,CAJAMAR,REG. METROPOLITANA SÃO PAULO,SÃO PAULO,ESTADUAL
2020-01-09,04:02:00,L29-VIAPAULISTA,SP330,253.0,NORTE,-21.65808105,-47.60906219,CHOQUE,CHOQUE-OUTROS,OBJETO NA PISTA,1,0,0,0,0,CAMINHÃO=1,SANTA RITA DO PASSA QUATRO,CENTRAL,RIBEIRÃO PRETO,ESTADUAL
2020-01-09,06:15:00,L01-AUTOBAN,SP330,103.8,NORTE,-22.85788341,-47.14675524,COLISÃO,COLISÃO-TRASEIRA,NÃO INFORMADO,0,1,0,0,0,AUTOMÓVEL=1|UTILITÁRIO=1,CAMPINAS,CAMPINAS,CAMPINAS,ESTADUAL
2020-01-09,06:23:00,L01-AUTOBAN,SP330,19.9,NORTE,-23.46942137,-46.77824825,CHOQUE,CHOQUE-BARREIRA DE CONCRETO,NÃO INFORMADO,0,1,0,0,0,AUTOMÓVEL=2,OSASCO,REG. METROPOLITANA SÃO PAULO,SÃO PAULO,ESTADUAL
2020-01-09,10:30:00,L01-AUTOBAN,SPM330E,86.4,SUL,-22.97979142,-47.04565538,CHOQUE,CHOQUE-MEIO FIO/CALÇAMENTO,NÃO INFORMADO,0,0,0,0,0,AUTOMÓVEL=1,CAMPINAS,CAMPINAS,CAMPINAS,ESTADUAL
2020-01-09,12:05:00,L06-INTERVIAS,SP330,194.0,NORTE,-22.14019966,-47.40639877,CHOQUE,CHOQUE-ELEMENTO DE DRENAGEM,IMPRUDÊNCIA,2,0,0,0,0,CAMINHONETE=1,LEME,CAMPINAS,RIO CLARO,ESTADUAL
2020-01-09,13:21:00,L06-INTERVIAS,SP330,198.7,NORTE,-22.09888077,-47.41553116,CHOQUE,"CHOQUE - DEFENSA, BARREIRA",IMPRUD. CONDUTOR-PERDA DE CONTROLE,2,0,0,0,0,CAMINHONETE=1,SANTA CRUZ DA CONCEIÇÃO,CAMPINAS,RIO CLARO,ESTADUAL
2020-01-09,15:55:00,L28-ENTREVIAS,SP330,321.0,NORTE,-21.091004688,-47.7956978683,CHOQUE,CHOQUE-DEFENSA METÁLICA,IMPRUD. CONDUTOR-PERDA DE CONTROLE,1,0,0,0,0,CAMINHÃO=1,RIBEIRÃO PRETO,RIBEIRÃO PRETO,RIBEIRÃO PRETO,ESTADUAL
2020-01-09,17:06:00,L01-AUTOBAN,SP330,135.99,SUL,-22.63841955,-47.33015117,CHOQUE,CHOQUE-DEFENSA METÁLICA,NÃO INFORMADO,0,2,0,0,0,AUTOMÓVEL=1,LIMEIRA,CAMPINAS,RIO CLARO,ESTADUAL
2020-01-09,17:19:00,L06-INTERVIAS,SP330,184.0,NORTE,-22.22879982,-47.3913002,CHOQUE,CHOQUE-OBJETO NA PISTA,OBJETO NA PISTA,4,0,0,0,0,AUTOMÓVEL=1,LEME,CAMPINAS,RIO CLARO,ESTADUAL
2020-01-09,18:05:00,L29-VIAPAULISTA,SP330,308.0,SUL,-21.20183945,-47.75816345,TOMBAMENTO,TOMBAMENTO,ÓLEO NA PISTA,1,0,0,0,0,MOTO=1,RIBEIRÃO PRETO,RIBEIRÃO PRETO,RIBEIRÃO PRETO,ESTADUAL
2020-01-09,18:29:00,L29-VIAPAULISTA,SP330,316.6,SUL,-21.12741852,-47.76981354,CHOQUE,CHOQUE-OBJETO NA PISTA,OBJETO NA PISTA,1,0,0,0,0,CAMINHONETE=1,RIBEIRÃO PRETO,RIBEIRÃO PRETO,RIBEIRÃO PRETO,ESTADUAL
2020-01-09,19:42:00,L29-VIAPAULISTA,SP330,253.0,SUL,-21.65807724,-47.60916519,CHOQUE,CHOQUE-CANCELA DE PEDÁGIO-AVI,FALHA DE EQUIP. PEDÁGIO-PISTA AVI,1,0,0,0,0,AUTOMÓVEL=1,SANTA RITA DO PASSA QUATRO,CENTRAL,RIBEIRÃO PRETO,ESTADUAL
2020-01-10,02:59:00,L01-AUTOBAN,SPM330D,60.28,NORTE,-23.17940271,-46.91338426,ENGAVETAMENTO,ENGAVETAMENTO,NÃO INFORMADO,0,2,0,0,0,AUTOMÓVEL=2|MOTO=1,JUNDIAÍ,CAMPINAS,CAMPINAS,ESTADUAL
2020-01-10,05:20:00,L01-AUTOBAN,SP330,127.2,NORTE,-22.70954295,-47.29892133,CHOQUE,CHOQUE-BARREIRA DE CONCRETO,NÃO INFORMADO,0,1,0,0,0,AUTOMÓVEL=1,AMERICANA,CAMPINAS,RIO CLARO,ESTADUAL
2020-01-10,08:11:00,L01-AUTOBAN,SPM330D,94.1,NORTE,-22.92410345,-47.08785724,CHOQUE,CHOQUE-BARREIRA DE CONCRETO,NÃO INFORMADO,0,0,0,0,0,AUTOMÓVEL=1,CAMPINAS,CAMPINAS,CAMPINAS,ESTADUAL
2020-01-10,08:48:00,L01-AUTOBAN,SP330,157.3,NORTE,-22.46683168,-47.39887011,TOMBAMENTO,TOMBAMENTO,NÃO INFORMADO,0,1,0,0,0,UTILITÁRIO=1,CORDEIRÓPOLIS,CAMPINAS,RIO CLARO,ESTADUAL
2020-01-10,10:28:00,L06-INTERVIAS,SP330,215.0,NORTE,-21.95829964,-47.45890045,CHOQUE,CHOQUE-OBJETO NA PISTA,OBJETO NA PISTA,4,0,0,0,0,AUTOMÓVEL=1,PIRASSUNUNGA,CAMPINAS,RIO CLARO,ESTADUAL
2020-01-10,10:49:00,L28-ENTREVIAS,SP330,424.0,NORTE,-20.2090891621,-47.7872979299,CAPOTAMENTO,CAPOTAMENTO,FATOR-HUMANO,1,0,0,0,0,AUTOMÓVEL=1,BURITIZAL,FRANCA,RIBEIRÃO PRETO,ESTADUAL
2020-01-10,11:02:00,L29-VIAPAULISTA,SP330,303.6,NORTE,-21.24091721,-47.75793839,COLISÃO,COLISÃO-TRASEIRA,IMPRUD. CONDUTOR,4,0,0,0,0,AUTOMÓVEL=1|NÃO INFORMADO=1,RIBEIRÃO PRETO,RIBEIRÃO PRETO,RIBEIRÃO PRETO,ESTADUAL
2020-01-10,11:33:00,L01-AUTOBAN,SP330,18.7,SUL,-23.4762559,-46.77218914,COLISÃO,COLISÃO-LATERAL,NÃO INFORMADO,0,0,0,0,0,AUTOMÓVEL=1|CAMINHÃO=1,OSASCO,REG. METROPOLITANA SÃO PAULO,SÃO PAULO,ESTADUAL
2020-01-10,12:22:00,L01-AUTOBAN,SP330,92.0,NORTE,-22.93511642,-47.07138956,TOMBAMENTO,TOMBAMENTO-MOTO,NÃO INFORMADO,0,1,0,0,0,MOTO=1,CAMPINAS,CAMPINAS,CAMPINAS,ESTADUAL
2020-01-10,13:51:00,L01-AUTOBAN,SP330,103.6,NORTE,-22.85896185,-47.14487742,COLISÃO,COLISÃO-LATERAL,NÃO INFORMADO,0,0,0,0,0,AUTOMÓVEL=1|CARRETA=1,CAMPINAS,CAMPINAS,CAMPINAS,ESTADUAL
2020-01-10,13:59:00,L01-AUTOBAN,SP330,92.0,SUL,-22.9351263,-47.07110524,TOMBAMENTO,TOMBAMENTO-MOTO,NÃO INFORMADO,0,1,0,0,0,MOTO=1,CAMPINAS,CAMPINAS,CAMPINAS,ESTADUAL
2020-01-10,13:59:00,L01-AUTOBAN,SP330,92.0,SUL,-22.9351263,-47.07110524,TOMBAMENTO,TOMBAMENTO-MOTO,NÃO INFORMADO,0,1,0,0,0,MOTO=1,CAMPINAS,CAMPINAS,CAMPINAS,ESTADUAL
2020-01-10,14:23:00,L01-AUTOBAN,SP330,11.46,NORTE,-23.510308819155,-46.728911022024,COLISÃO,COLISÃO-LATERAL,NÃO INFORMADO,0,0,0,0,0,AUTOMÓVEL=1|CARRETA=1,SÃO PAULO,REG. METROPOLITANA SÃO PAULO,SÃO PAULO,ESTADUAL
2020-01-10,15:39:00,L28-ENTREVIAS,SPA327/330,1.0,LESTE,-21.0440760223,-47.8122202484,TOMBAMENTO,TOMBAMENTO-MOTO,FATOR-VEÍCULO,1,1,0,0,0,MOTOCICLETA / MOTONETA=1,JARDINÓPOLIS,RIBEIRÃO PRETO,RIBEIRÃO PRETO,ESTADUAL
2020-01-10,16:20:00,L01-AUTOBAN,SP330,46.0,NORTE,-23.28822839,-46.86594307,COLISÃO,COLISÃO-TRASEIRA,NÃO INFORMADO,0,0,0,0,0,AUTOMÓVEL=1|CAMINHÃO=1,CAJAMAR,REG. METROPOLITANA SÃO PAULO,SÃO PAULO,ESTADUAL
2020-01-10,16:41:00,L29-VIAPAULISTA,SP330,266.0,NORTE,-21.54406929,-47.63951492,CHOQUE,"CHOQUE - DEFENSA, BARREIRA OU ""SUBMARINO""",OBJETO NA PISTA,2,0,0,0,0,CAMINHONETE=1,SÃO SIMÃO,RIBEIRÃO PRETO,RIBEIRÃO PRETO,ESTADUAL
2020-01-10,18:33:00,L01-AUTOBAN,SPM330D,91.0,NORTE,-22.942859,-47.066539,TOMBAMENTO,TOMBAMENTO-MOTO,NÃO INFORMADO,0,1,0,0,0,MOTO=1,CAMPINAS,CAMPINAS,CAMPINAS,ESTADUAL
2020-01-11,03:16:00,L01-AUTOBAN,SP330,153.0,NORTE,-22.50549005,-47.39893019,ATROPELAMENTO DE ANIMAL,ATROP. ANIMAL,NÃO INFORMADO,0,0,0,0,0,UTILITÁRIO=1,CORDEIRÓPOLIS,CAMPINAS,RIO CLARO,ESTADUAL
2020-01-11,04:27:00,L01-AUTOBAN,SP330,98.0,SUL,-22.89624517,-47.11095214,CAPOTAMENTO,CAPOTAMENTO,NÃO INFORMADO,0,1,0,0,0,AUTOMÓVEL=1,CAMPINAS,CAMPINAS,CAMPINAS,ESTADUAL
2020-01-11,11:40:00,L06-INTERVIAS,SP330,228.3,SUL,-21.84539986,-47.49530029,COLISÃO,COLISÃO-LATERAL,IMPRUDÊNCIA,3,0,0,0,0,AUTOMÓVEL=1|CAMINHÃO=1,PORTO FERREIRA,CENTRAL,RIO CLARO,ESTADUAL
2020-01-11,12:15:00,L01-AUTOBAN,SP330,110.5,SUL,-22.82274969,-47.19296419,TOMBAMENTO,TOMBAMENTO-MOTO,NÃO INFORMADO,0,1,0,0,0,MOTO=1,SUMARÉ,CAMPINAS,CAMPINAS,ESTADUAL
2020-01-11,15:08:00,L06-INTERVIAS,SP330,204.5,SUL,-22.04840088,-47.42990112,CHOQUE,"CHOQUE - DEFENSA, BARREIRA",IMPRUD. CONDUTOR-PERDA DE CONTROLE,3,0,0,0,0,AUTOMÓVEL=1,PIRASSUNUNGA,CAMPINAS,RIO CLARO,ESTADUAL
2020-01-11,15:34:00,L01-AUTOBAN,SP330,19.1,NORTE,-23.47323579,-46.77324862,COLISÃO,COLISÃO-LATERAL,NÃO INFORMADO,0,0,0,0,0,AUTOMÓVEL=1|CAMINHÃO=1,SÃO PAULO,REG. METROPOLITANA SÃO PAULO,SÃO PAULO,ESTADUAL
