_id,DATA,CONCESSIONARIA,RODOVIA,KM,SENTIDO,REG ADM,MUNICIPIO,PRACA,CLASSE,SUBCLASSE,OBITOS,FERIDOS
4709,2021-05-10 00:00:00,L06-INTERVIAS,SP330,"215,000",NORTE,CAMPINAS,PIRASSUNUNGA,PIRASSUNUNGA,CHOQUE,CHOQUE-CANCELA DE PEDÁGIO-SEM PARAR,0,0
4710,2021-05-08 00:00:00,L29-VIAPAULISTA,SP318,"254,260",SUL,CENTRAL,SÃO CARLOS,SÃO CARLOS,COLISÃO,COLISÃO-TRASEIRA,0,0
4711,2021-05-08 00:00:00,L30-EIXO[SP],SP310,"181,000",SUL,CAMPINAS,RIO CLARO,PC 01-RIO CLARO SUL,CHOQUE,CHOQUE-VEÍCULO PARADO NA PISTA,0,0
4712,2021-05-07 00:00:00,L01-AUTOBAN,SP348,"159,550",NORTE,CAMPINAS,CORDEIRÓPOLIS,LIMEIRA B,CHOQUE,CHOQUE-VEÍCULO PARADO NA PISTA,0,0
4713,2021-05-07 00:00:00,L06-INTERVIAS,SP215,"65,550",LESTE,CAMPINAS,STA CRUZ DAS PALMEIRAS,STA CRUZ DAS PALMEIRAS,COLISÃO,COLISÃO-TRASEIRA,0,0
4714,2021-05-07 00:00:00,L29-VIAPAULISTA,SP318,"254,260",SUL,CENTRAL,SÃO CARLOS,SÃO CARLOS,CHOQUE,CHOQUE-OUTROS,0,0
4715,2021-05-07 00:00:00,L29-VIAPAULISTA,SP330,"281,000",NORTE,RIBEIRÃO PRETO,SÃO SIMÃO,SÃO SIMÃO,CHOQUE,CHOQUE-VEÍCULO PARADO NA PISTA,0,0
4716,2021-05-06 00:00:00,L07-ROTA,SP360,"77,000",NORTE,CAMPINAS,JUNDIAÍ,JUNDIAI,CHOQUE,CHOQUE-BARREIRA DE CONCRETO,0,0
4717,2021-05-06 00:00:00,L25-SPMAR,SP021,"50,000",INTERNO,REG. METROPOLITANA SÃO PAULO,SÃO PAULO,P1-PARELHEIROS,CHOQUE,CHOQUE-VEÍCULO PARADO NA PISTA,0,0
4718,2021-05-06 00:00:00,L25-SPMAR,SPA086/021,"0,300",NORTE,REG. METROPOLITANA SÃO PAULO,RIBEIRÃO PIRES,P7-BLOQUEIO SUL (R. PIRES A),COLISÃO,COLISÃO-TRASEIRA,0,0
4719,2021-05-06 00:00:00,L25-SPMAR,SPA086/021,"3,000",NORTE,REG. METROPOLITANA SÃO PAULO,RIBEIRÃO PIRES,P7-BLOQUEIO SUL (R. PIRES A),COLISÃO,COLISÃO-TRASEIRA,0,0
4720,2021-05-05 00:00:00,L01-AUTOBAN,SP348,"115,520",SUL,CAMPINAS,SUMARÉ,SUMARÉ,ENGAVETAMENTO,ENGAVETAMENTO,0,0
4721,2021-05-05 00:00:00,L12-VIAOESTE,SP280,"20,000",LESTE,REG. METROPOLITANA SÃO PAULO,BARUERI,BARUERI,COLISÃO,COLISÃO-LATERAL,0,2
4722,2021-05-05 00:00:00,L22-ECOVIAS IMIGRANTES,SP160,"32,000",SUL,REG. METROPOLITANA SÃO PAULO,SÃO BERNARDO DO CAMPO,PIRATININGA,ENGAVETAMENTO,ENGAVETAMENTO,0,0
4723,2021-05-05 00:00:00,L25-SPMAR,SPA086/021,"0,300",NORTE,REG. METROPOLITANA SÃO PAULO,RIBEIRÃO PIRES,P7-BLOQUEIO SUL (R. PIRES A),CHOQUE,CHOQUE-OUTROS,0,0
4724,2021-05-05 00:00:00,L28-ENTREVIAS,SP322,"361,000",OESTE,RIBEIRÃO PRETO,PITANGUEIRAS,PP04-PITANGUEIRAS,CHOQUE,CHOQUE-BARREIRA DE CONCRETO,0,0
4725,2021-05-04 00:00:00,L21-ROD. DO TIETÊ,SP300,"285,000",LESTE,SOROCABA,AREIÓPOLIS,AREIÓPOLIS,COLISÃO,COLISÃO-TRASEIRA,0,0
4726,2021-05-04 00:00:00,L25-SPMAR,SP021,"87,000",INTERNO,REG. METROPOLITANA SÃO PAULO,RIBEIRÃO PIRES,P6-INTERNA,COLISÃO,COLISÃO-TRASEIRA,0,0
4727,2021-05-01 00:00:00,L01-AUTOBAN,SP348,"36,200",SUL,REG. METROPOLITANA SÃO PAULO,CAIEIRAS,CAIEIRAS,CHOQUE,CHOQUE-VEÍCULO PARADO NA PISTA,0,0
4728,2021-05-01 00:00:00,L11-RENOVIAS,SP340,"192,800",NORTE,CAMPINAS,MOGI GUAÇU,ESTIVA GERBI,CHOQUE,CHOQUE-OUTROS,0,0
4729,2021-04-30 00:00:00,L21-ROD. DO TIETÊ,SP300,"314,000",LESTE,BAURU,LENÇÓIS PAULISTA,AGUDOS-(LENÇÓIS PAULISTAS),CHOQUE,"CHOQUE-DEFENSA, BARREIRA OU SUBMARINO",0,0
4730,2021-04-30 00:00:00,L28-ENTREVIAS,SP330,"350,000",NORTE,FRANCA,SALES OLIVEIRA,PP02-SALES OLIVEIRA,CHOQUE,CHOQUE-BARREIRA DE CONCRETO,0,0
4731,2021-04-29 00:00:00,L01-AUTOBAN,SP330,"118,000",SUL,CAMPINAS,NOVA ODESSA,NOVA ODESSA,CHOQUE,CHOQUE-ILHA,0,0
4732,2021-04-29 00:00:00,L21-ROD. DO TIETÊ,SP300,"285,000",LESTE,SOROCABA,AREIÓPOLIS,AREIÓPOLIS,ATROP DE PEDESTRE,ATROP PEDESTRE-FUNCIONÁRIO,0,1
4733,2021-04-28 00:00:00,L30-EIXO[SP],SP310,"181,650",NORTE,CAMPINAS,RIO CLARO,PC 01-RIO CLARO NORTE,CHOQUE,CHOQUE-PRAÇA CABINE,0,0
4734,2021-04-27 00:00:00,L16-CART,SP270,"413,400",LESTE,MARÍLIA,PALMITAL,P4-PALMITAL,ENGAVETAMENTO,ENGAVETAMENTO,0,1
4735,2021-04-27 00:00:00,L21-ROD. DO TIETÊ,SP101,"29,700",OESTE,CAMPINAS,MONTE MOR,MONTE MOR,CHOQUE,CHOQUE-VEÍCULO PARADO NA PISTA,0,0
4736,2021-04-26 00:00:00,L01-AUTOBAN,SP348,"39,047",NORTE,REG. METROPOLITANA SÃO PAULO,FRANCO DA ROCHA,CAMPO LIMPO,CHOQUE,CHOQUE-ILHA,0,0
4737,2021-04-26 00:00:00,L11-RENOVIAS,SP340,"123,500",NORTE,CAMPINAS,CAMPINAS,JAGUARIÚNA,CHOQUE,CHOQUE-VEÍCULO PARADO NA PISTA,0,0
4738,2021-04-26 00:00:00,L13-COLINAS,SP280,"111,600",LESTE,SOROCABA,BOITUVA,BOITUVA,CHOQUE,CHOQUE-SINALIZAÇÃO,0,0
4739,2021-04-26 00:00:00,L20-SPVIAS,SP270,"135,300",LESTE,SOROCABA,SARAPUÍ,ALAMBARI,COLISÃO,COLISÃO-TRASEIRA,0,0
4740,2021-04-24 00:00:00,L01-AUTOBAN,SP330,"118,000",NORTE,CAMPINAS,NOVA ODESSA,NOVA ODESSA,CHOQUE,"CHOQUE-DEFENSA, BARREIRA OU SUBMARINO",0,0
4741,2021-04-22 00:00:00,L21-ROD. DO TIETÊ,SP300,"192,100",OESTE,SOROCABA,CONCHAS,CONCHAS,CHOQUE,CHOQUE-EQUIPAMENTO DE PEDÁGIO,0,0
4742,2021-04-22 00:00:00,L30-EIXO[SP],SP310,"181,350",NORTE,CAMPINAS,RIO CLARO,PC 01-RIO CLARO NORTE,CHOQUE,CHOQUE-PRAÇA CABINE,0,0
4743,2021-04-20 00:00:00,L21-ROD. DO TIETÊ,SP300,"285,000",OESTE,SOROCABA,AREIÓPOLIS,AREIÓPOLIS,CHOQUE,CHOQUE-VEÍCULO PARADO NA PISTA,0,0
4744,2021-04-19 00:00:00,L07-ROTA,SP065,"79,900",NORTE,CAMPINAS,ATIBAIA,ATIBAIA,COLISÃO,COLISÃO-TRASEIRA,0,0
4745,2021-04-19 00:00:00,L22-ECOVIAS IMIGRANTES,SP160,"32,000",SUL,REG. METROPOLITANA SÃO PAULO,SÃO BERNARDO DO CAMPO,PIRATININGA,COLISÃO,COLISÃO-TRASEIRA,0,0
4746,2021-04-18 00:00:00,L24-RODOANEL,SP021,"25,360",EXTERNO,REG. METROPOLITANA SÃO PAULO,OSASCO,13-REGIS BITTENCOURT,CHOQUE,CHOQUE-PRAÇA CABINE,0,0
4747,2021-04-18 00:00:00,L25-SPMAR,SPA086/021,"0,700",NORTE,REG. METROPOLITANA SÃO PAULO,RIBEIRÃO PIRES,P7-BLOQUEIO SUL (R. PIRES A),COLISÃO,COLISÃO-LATERAL,0,0
4748,2021-04-17 00:00:00,L09-TRIÂNGULO,SP310,"398,500",NORTE,SÃO JOSÉ DO RIO PRETO,CATIGUÁ,CATIGUÁ,CHOQUE,"CHOQUE-DEFENSA, BARREIRA OU SUBMARINO",0,0
4749,2021-04-16 00:00:00,L12-VIAOESTE,SP270,"79,000",LESTE,SOROCABA,ALUMÍNIO,ALUMÍNIO,TOMBAMENTO,TOMBAMENTO-MOTO,0,0
4750,2021-04-15 00:00:00,L09-TRIÂNGULO,SP326,"357,000",SUL,BARRETOS,TAIÚVA,TAIÚVA,CHOQUE,"CHOQUE-DEFENSA, BARREIRA OU SUBMARINO",0,0
4751,2021-04-15 00:00:00,L12-VIAOESTE,SP280,"18,000",OESTE,REG. METROPOLITANA SÃO PAULO,OSASCO,OSASCO,CHOQUE,CHOQUE-VEÍCULO PARADO NA PISTA,0,2
4752,2021-04-14 00:00:00,L06-INTERVIAS,SP147,"127,200",LESTE,CAMPINAS,IRACEMÁPOLIS,IRACEMAPÓLIS,CHOQUE,CHOQUE-CANCELA DE PEDÁGIO-SEM PARAR,0,0
4753,2021-04-14 00:00:00,L23-LESTE PAULISTA,SP070,"32,800",LESTE,REG. METROPOLITANA SÃO PAULO,ITAQUAQUECETUBA,ITAQUAQUECETUBA,COLISÃO,COLISÃO-TRASEIRA,0,0
4754,2021-04-13 00:00:00,L12-VIAOESTE,SP075,"12,500",SUL,SOROCABA,ITU,SOROCABA,ENGAVETAMENTO,ENGAVETAMENTO,0,0
4755,2021-04-13 00:00:00,L28-ENTREVIAS,SP322,"361,000",OESTE,RIBEIRÃO PRETO,PITANGUEIRAS,PP04-PITANGUEIRAS,CHOQUE,CHOQUE-PROTEÇÃO DA CABINE DE PEDÁGIO,0,0
4756,2021-04-12 00:00:00,L06-INTERVIAS,SP147,"52,000",LESTE,CAMPINAS,MOGI MIRIM,MOGI MIRIM,CHOQUE,CHOQUE-CANCELA DE PEDÁGIO-SEM PARAR,0,0
4757,2021-04-12 00:00:00,L25-SPMAR,SP021,"71,400",INTERNO,REG. METROPOLITANA SÃO PAULO,SÃO BERNARDO DO CAMPO,P4-IMIGRANTES,CHOQUE,CHOQUE-VEÍCULO PARADO NA PISTA,0,0
4758,2021-04-11 00:00:00,L09-TRIÂNGULO,SP326,"357,000",SUL,BARRETOS,TAIÚVA,TAIÚVA,CHOQUE,CHOQUE-VEÍCULO PARADO NA PISTA,0,2
4759,2021-04-10 00:00:00,L25-SPMAR,SP021,"50,000",INTERNO,REG. METROPOLITANA SÃO PAULO,SÃO PAULO,P1-PARELHEIROS,CHOQUE,CHOQUE-PRAÇA CABINE,0,0
4760,2021-04-10 00:00:00,L25-SPMAR,SP021,"124,000",EXTERNO,REG. METROPOLITANA SÃO PAULO,ITAQUAQUECETUBA,P9-AYRTON SENNA,CHOQUE,CHOQUE-VEÍCULO PARADO NA PISTA,0,1
4761,2021-04-09 00:00:00,L29-VIAPAULISTA,SP255,"165,600",NORTE,BAURU,JAÚ,PP04-JAÚ,CHOQUE,CHOQUE-VEÍCULO PARADO NA PISTA,0,0
4762,2021-04-08 00:00:00,L24-RODOANEL,SP021,"25,360",EXTERNO,REG. METROPOLITANA SÃO PAULO,OSASCO,13-REGIS BITTENCOURT,ENGAVETAMENTO,ENGAVETAMENTO,0,0
4763,2021-04-06 00:00:00,L01-AUTOBAN,SP330,"118,000",NORTE,CAMPINAS,NOVA ODESSA,NOVA ODESSA,COLISÃO,COLISÃO-TRASEIRA,0,0
4764,2021-04-06 00:00:00,L06-INTERVIAS,SP330,"215,000",NORTE,CAMPINAS,PIRASSUNUNGA,PIRASSUNUNGA,CHOQUE,CHOQUE-CANCELA DE PEDÁGIO-SEM PARAR,0,0
4765,2021-04-06 00:00:00,L30-EIXO[SP],SP310,"217,000",SUL,CENTRAL,SÃO CARLOS,PC 02-ITIRAPINA,CHOQUE,CHOQUE-PRAÇA CABINE,0,0
4766,2021-04-05 00:00:00,L22-ECOVIAS IMIGRANTES,SP160,"32,000",SUL,REG. METROPOLITANA SÃO PAULO,SÃO BERNARDO DO CAMPO,PIRATININGA,CHOQUE,CHOQUE-VEÍCULO PARADO NA PISTA,0,0
4767,2021-04-03 00:00:00,L13-COLINAS,SP280,"111,600",OESTE,SOROCABA,BOITUVA,BOITUVA,CHOQUE,CHOQUE-CANCELA DE PEDÁGIO,0,1
4768,2021-04-03 00:00:00,L24-RODOANEL,SP021,"7,000",INTERNO,REG. METROPOLITANA SÃO PAULO,SÃO PAULO,04-ANHANGUERA INTERNA SUL,CHOQUE,CHOQUE-VEÍCULO PARADO NA PISTA,0,0
4769,2021-04-02 00:00:00,L11-RENOVIAS,SP340,"123,500",NORTE,CAMPINAS,CAMPINAS,JAGUARIÚNA,CHOQUE,CHOQUE-VEÍCULO PARADO NA PISTA,0,0
4770,2021-04-01 00:00:00,L09-TRIÂNGULO,SP310,"398,500",NORTE,SÃO JOSÉ DO RIO PRETO,CATIGUÁ,CATIGUÁ,CHOQUE,"CHOQUE-DEFENSA, BARREIRA OU SUBMARINO",0,0
4771,2021-04-01 00:00:00,L09-TRIÂNGULO,SP326,"357,000",SUL,BARRETOS,TAIÚVA,TAIÚVA,CHOQUE,"CHOQUE-DEFENSA, BARREIRA OU SUBMARINO",0,0
4772,2021-04-01 00:00:00,L12-VIAOESTE,SP280,"20,000",LESTE,REG. METROPOLITANA SÃO PAULO,BARUERI,BARUERI,CHOQUE,"CHOQUE-DEFENSA, BARREIRA OU SUBMARINO",0,1
4773,2021-04-01 00:00:00,L12-VIAOESTE,SP280,"33,000",OESTE,REG. METROPOLITANA SÃO PAULO,ITAPEVI,ITAPEVI,CHOQUE,CHOQUE-VEÍCULO PARADO NA PISTA,0,0
4774,2021-03-31 00:00:00,L07-ROTA,SP065,"79,900",NORTE,CAMPINAS,ATIBAIA,ATIBAIA,CHOQUE,CHOQUE-CANCELA DE PEDÁGIO-MANUAL,0,0
4775,2021-03-31 00:00:00,L29-VIAPAULISTA,SP330,"253,000",SUL,CENTRAL,SANTA RITA DO PASSA QUATRO,SANTA RITA DO PASSA QUATRO,COLISÃO,COLISÃO-TRASEIRA,0,0
4776,2021-03-30 00:00:00,L23-LESTE PAULISTA,SP070,"57,400",LESTE,REG. METROPOLITANA SÃO PAULO,GUARAREMA,GUARAREMA,COLISÃO,COLISÃO-LATERAL,0,1
4777,2021-03-30 00:00:00,L29-VIAPAULISTA,SP330,"281,000",NORTE,RIBEIRÃO PRETO,SÃO SIMÃO,SÃO SIMÃO,COLISÃO,COLISÃO-TRASEIRA,0,1
4778,2021-03-29 00:00:00,L19-VIARONDON,SP300,"562,000",OESTE,ARAÇATUBA,RUBIÁCEA,RUBIACEA,COLISÃO,COLISÃO-TRASEIRA,0,0
4779,2021-03-29 00:00:00,L22-ECOVIAS IMIGRANTES,SP055,"250,000",OESTE,SANTOS,SANTOS,SANTOS,CHOQUE,CHOQUE-VEÍCULO PARADO NA PISTA,0,0
4780,2021-03-29 00:00:00,L29-VIAPAULISTA,SP255,"165,600",NORTE,BAURU,JAÚ,PP04-JAÚ,CHOQUE,CHOQUE-CANCELA DE PEDÁGIO-MANUAL,0,0
4781,2021-03-28 00:00:00,L01-AUTOBAN,SP330,"118,000",SUL,CAMPINAS,NOVA ODESSA,NOVA ODESSA,CHOQUE,CHOQUE-PRAÇA CABINE,0,0
4782,2021-03-28 00:00:00,L12-VIAOESTE,SP280,"18,000",OESTE,REG. METROPOLITANA SÃO PAULO,OSASCO,OSASCO,COLISÃO,COLISÃO-TRASEIRA,0,0
4783,2021-03-25 00:00:00,L11-RENOVIAS,SP340,"123,500",NORTE,CAMPINAS,CAMPINAS,JAGUARIÚNA,CHOQUE,"CHOQUE-DEFENSA, BARREIRA OU SUBMARINO",0,0
4784,2021-03-24 00:00:00,L12-VIAOESTE,SP280,"20,000",LESTE,REG. METROPOLITANA SÃO PAULO,BARUERI,BARUERI,CHOQUE,CHOQUE-PRAÇA CABINE,0,0
4785,2021-03-24 00:00:00,L22-ECOVIAS IMIGRANTES,SP160,"32,000",SUL,REG. METROPOLITANA SÃO PAULO,SÃO BERNARDO DO CAMPO,PIRATININGA,CHOQUE,"CHOQUE-DEFENSA, BARREIRA OU SUBMARINO",0,0
4786,2021-03-24 00:00:00,L25-SPMAR,SP021,"86,950",INTERNO,REG. METROPOLITANA SÃO PAULO,RIBEIRÃO PIRES,P6-EXTERNA,CHOQUE,CHOQUE-VEÍCULO PARADO NA PISTA,0,0
4787,2021-03-22 00:00:00,L21-ROD. DO TIETÊ,SP300,"314,000",OESTE,BAURU,LENÇÓIS PAULISTA,AGUDOS-(LENÇÓIS PAULISTAS),COLISÃO,COLISÃO-TRASEIRA,0,0
4788,2021-03-20 00:00:00,L24-RODOANEL,SP021,"25,360",EXTERNO,REG. METROPOLITANA SÃO PAULO,OSASCO,13-REGIS BITTENCOURT,COLISÃO,COLISÃO-LATERAL,0,0
4789,2021-03-19 00:00:00,L21-ROD. DO TIETÊ,SP300,"285,000",OESTE,SOROCABA,AREIÓPOLIS,AREIÓPOLIS,COLISÃO,COLISÃO-TRASEIRA,0,0
4790,2021-03-18 00:00:00,L12-VIAOESTE,SP075,"12,500",SUL,SOROCABA,ITU,SOROCABA,COLISÃO,COLISÃO-TRASEIRA,0,0
4791,2021-03-17 00:00:00,L12-VIAOESTE,SP280,"20,000",LESTE,REG. METROPOLITANA SÃO PAULO,BARUERI,BARUERI,ENGAVETAMENTO,ENGAVETAMENTO,0,0
4792,2021-03-17 00:00:00,L25-SPMAR,SP021,"86,950",EXTERNO,REG. METROPOLITANA SÃO PAULO,RIBEIRÃO PIRES,P6-EXTERNA,CHOQUE,CHOQUE-BARREIRA DE CONCRETO,0,0
4793,2021-03-16 00:00:00,L11-RENOVIAS,SP342,"191,800",OESTE,CAMPINAS,ESPÍRITO SANTO DO PINHAL,ESPÍRITO SANTO DO PINHAL,CHOQUE,CHOQUE-VEÍCULO PARADO NA PISTA,0,1
4794,2021-03-14 00:00:00,L01-AUTOBAN,SP330,"26,495",NORTE,REG. METROPOLITANA SÃO PAULO,SÃO PAULO,PERUS,CHOQUE,CHOQUE-PRAÇA MANUAL-(ENTRE VEÍCULOS),0,0
4795,2021-03-14 00:00:00,L09-TRIÂNGULO,SP326,"357,000",SUL,BARRETOS,TAIÚVA,TAIÚVA,CHOQUE,"CHOQUE-DEFENSA, BARREIRA OU SUBMARINO",0,0
4796,2021-03-14 00:00:00,L11-RENOVIAS,SP344,"219,000",OESTE,CAMPINAS,SÃO JOÃO DA BOA VISTA,AGUAÍ,CHOQUE,"CHOQUE-DEFENSA, BARREIRA OU SUBMARINO",0,0
4797,2021-03-13 00:00:00,L30-EIXO[SP],SP310,"181,350",SUL,CAMPINAS,RIO CLARO,PC 01-RIO CLARO SUL,CHOQUE,CHOQUE-PRAÇA CABINE,0,0
4798,2021-03-12 00:00:00,L09-TRIÂNGULO,SP310,"282,400",SUL,CENTRAL,ARARAQUARA,ARARAQUARA,COLISÃO,COLISÃO-TRASEIRA,0,0
4799,2021-03-12 00:00:00,L22-ECOVIAS IMIGRANTES,SP055,"280,000",LESTE,SANTOS,SÃO VICENTE,SÃO VICENTE,CHOQUE,CHOQUE-EQUIPAMENTO,0,0
4800,2021-03-12 00:00:00,L28-ENTREVIAS,SP330,"350,000",NORTE,FRANCA,SALES OLIVEIRA,PP02-SALES OLIVEIRA,CHOQUE,CHOQUE-CANCELA DE PEDÁGIO,0,0
4801,2021-03-12 00:00:00,L29-VIAPAULISTA,SP334,"344,000",SUL,FRANCA,BATATAIS,BATATAIS,CHOQUE,CHOQUE-VEÍCULO PARADO NA PISTA,0,0
4802,2021-03-11 00:00:00,L01-AUTOBAN,SP348,"39,047",NORTE,REG. METROPOLITANA SÃO PAULO,FRANCO DA ROCHA,CAMPO LIMPO,CHOQUE,CHOQUE-PRAÇA MANUAL-(ENTRE VEÍCULOS),0,0
4803,2021-03-10 00:00:00,L01-AUTOBAN,SP330,"118,000",NORTE,CAMPINAS,NOVA ODESSA,NOVA ODESSA,CHOQUE,CHOQUE-VEÍCULO PARADO NA PISTA,0,0
4804,2021-03-08 00:00:00,L24-RODOANEL,SP021,"6,790",INTERNO,REG. METROPOLITANA SÃO PAULO,SÃO PAULO,05-ANHANGUERA INTERNA NORTE,CHOQUE,CHOQUE-VEÍCULO PARADO NA PISTA,0,1
4805,2021-03-08 00:00:00,L25-SPMAR,SP021,"70,200",EXTERNO,REG. METROPOLITANA SÃO PAULO,SÃO BERNARDO DO CAMPO,P2-IMIGRANTES LITORAL,CHOQUE,CHOQUE-MEIO FIO/CALÇAMENTO,0,0
4806,2021-03-06 00:00:00,L25-SPMAR,SP021,"87,000",INTERNO,REG. METROPOLITANA SÃO PAULO,RIBEIRÃO PIRES,P6-INTERNA,CHOQUE,CHOQUE-VEÍCULO PARADO NA PISTA,0,1
4807,2021-03-06 00:00:00,L29-VIAPAULISTA,SP334,"374,500",SUL,FRANCA,RESTINGA,RESTINGA,CHOQUE,CHOQUE-VEÍCULO PARADO NA PISTA,0,1
4808,2021-03-06 00:00:00,L30-EIXO[SP],SP310,"181,370",NORTE,CAMPINAS,RIO CLARO,PC 01-RIO CLARO NORTE,CHOQUE,CHOQUE-PRAÇA CABINE,0,0
4809,2021-03-05 00:00:00,L01-AUTOBAN,SP348,"36,200",SUL,REG. METROPOLITANA SÃO PAULO,CAIEIRAS,CAIEIRAS,CHOQUE,CHOQUE-ILHA,0,0
4810,2021-03-05 00:00:00,L06-INTERVIAS,SP330,"215,000",SUL,CAMPINAS,PIRASSUNUNGA,PIRASSUNUNGA,CHOQUE,CHOQUE-CANCELA DE PEDÁGIO-SEM PARAR,0,0
4811,2021-03-05 00:00:00,L07-ROTA,SP065,"110,100",NORTE,CAMPINAS,ITATIBA,ITATIBA,CHOQUE,CHOQUE-CANCELA DE PEDÁGIO-MANUAL,0,0
4812,2021-03-05 00:00:00,L13-COLINAS,SP280,"111,600",OESTE,SOROCABA,BOITUVA,BOITUVA,CHOQUE,CHOQUE-OUTROS,0,0
4813,2021-03-05 00:00:00,L23-LESTE PAULISTA,SP070,"57,400",LESTE,REG. METROPOLITANA SÃO PAULO,GUARAREMA,GUARAREMA,CHOQUE,"CHOQUE-DEFENSA, BARREIRA OU SUBMARINO",0,0
4814,2021-03-04 00:00:00,L01-AUTOBAN,SP348,"36,200",SUL,REG. METROPOLITANA SÃO PAULO,CAIEIRAS,CAIEIRAS,COLISÃO,COLISÃO-TRASEIRA,0,0
4815,2021-03-03 00:00:00,L01-AUTOBAN,SP330,"118,000",SUL,CAMPINAS,NOVA ODESSA,NOVA ODESSA,CHOQUE,CHOQUE-VEÍCULO PARADO NA PISTA,0,0
4816,2021-03-03 00:00:00,L06-INTERVIAS,SP330,"181,760",NORTE,CAMPINAS,LEME,LEME,CHOQUE,CHOQUE-CANCELA DE PEDÁGIO-SEM PARAR,0,0
4817,2021-03-03 00:00:00,L06-INTERVIAS,SP330,"181,760",SUL,CAMPINAS,LEME,LEME,CHOQUE,CHOQUE-OUTROS,0,0
4818,2021-03-03 00:00:00,L28-ENTREVIAS,SP330,"350,000",NORTE,FRANCA,SALES OLIVEIRA,PP02-SALES OLIVEIRA,CHOQUE,CHOQUE-BARREIRA DE CONCRETO,0,1
4819,2021-02-28 00:00:00,L06-INTERVIAS,SP191,"27,500",OESTE,CAMPINAS,ARARAS,ARARAS,CHOQUE,CHOQUE-VEÍCULO PARADO NA PISTA,0,0
4820,2021-02-28 00:00:00,L20-SPVIAS,SP280,"158,300",OESTE,SOROCABA,QUADRA,QUADRA,ATROP DE PEDESTRE,ATROP PEDESTRE-FUNCIONÁRIO,0,1
4821,2021-02-28 00:00:00,L23-LESTE PAULISTA,SP070,"92,000",LESTE,SÃO JOSÉ DOS CAMPOS,SÃO JOSÉ DOS CAMPOS,SÃO JOSÉ DOS CAMPOS,CHOQUE,CHOQUE-SINALIZAÇÃO,0,0
4822,2021-02-26 00:00:00,L01-AUTOBAN,SP348,"36,200",SUL,REG. METROPOLITANA SÃO PAULO,CAIEIRAS,CAIEIRAS,CHOQUE,CHOQUE-VEÍCULO PARADO NA PISTA,0,0
4823,2021-02-26 00:00:00,L16-CART,SP270,"453,400",OESTE,MARÍLIA,ASSIS,P5-ASSIS,COLISÃO,COLISÃO-LATERAL,0,0
4824,2021-02-26 00:00:00,L21-ROD. DO TIETÊ,SP300,"259,300",LESTE,SOROCABA,BOTUCATU,BOTUCATU,COLISÃO,COLISÃO-TRASEIRA,0,0
4825,2021-02-25 00:00:00,L01-AUTOBAN,SP348,"77,430",SUL,CAMPINAS,ITUPEVA,ITUPEVA (SP348),CHOQUE,CHOQUE-PRAÇA MANUAL-(ENTRE VEÍCULOS),0,0
4826,2021-02-25 00:00:00,L06-INTERVIAS,SP147,"91,300",OESTE,CAMPINAS,LIMEIRA,LIMEIRA (ENG º COELHO),CHOQUE,CHOQUE-OUTROS,0,0
4827,2021-02-25 00:00:00,L12-VIAOESTE,SP075,"12,500",SUL,SOROCABA,ITU,SOROCABA,ENGAVETAMENTO,ENGAVETAMENTO,0,0
4828,2021-02-25 00:00:00,L12-VIAOESTE,SP280,"18,000",OESTE,REG. METROPOLITANA SÃO PAULO,OSASCO,OSASCO,CHOQUE,CHOQUE-VEÍCULO PARADO NA PISTA,0,0
4829,2021-02-24 00:00:00,L01-AUTOBAN,SP348,"39,047",NORTE,REG. METROPOLITANA SÃO PAULO,FRANCO DA ROCHA,CAMPO LIMPO,CHOQUE,CHOQUE-VEÍCULO PARADO NA PISTA,0,0
4830,2021-02-24 00:00:00,L09-TRIÂNGULO,SP310,"398,500",SUL,SÃO JOSÉ DO RIO PRETO,CATIGUÁ,CATIGUÁ,CHOQUE,"CHOQUE-DEFENSA, BARREIRA OU SUBMARINO",0,0
4831,2021-02-24 00:00:00,L13-COLINAS,SP127,"12,625",SUL,CAMPINAS,PIRACICABA,RIO CLARO (SP127),CHOQUE,CHOQUE-SINALIZAÇÃO,0,0
4832,2021-02-24 00:00:00,L25-SPMAR,SP021,"70,250",EXTERNO,REG. METROPOLITANA SÃO PAULO,SÃO BERNARDO DO CAMPO,P2-IMIGRANTES LITORAL,COLISÃO,COLISÃO-TRASEIRA,0,0
4833,2021-02-23 00:00:00,L01-AUTOBAN,SP330,"118,000",NORTE,CAMPINAS,NOVA ODESSA,NOVA ODESSA,CHOQUE,CHOQUE-ILHA,0,1
4834,2021-02-23 00:00:00,L21-ROD. DO TIETÊ,SP308,"109,300",SUL,CAMPINAS,ELIAS FAUSTO,SALTO-(ELIAS FAUSTO),COLISÃO,COLISÃO-TRASEIRA,0,1
4835,2021-02-22 00:00:00,L11-RENOVIAS,SP344,"219,000",OESTE,CAMPINAS,SÃO JOÃO DA BOA VISTA,AGUAÍ,CHOQUE,CHOQUE-VEÍCULO PARADO NA PISTA,0,0
4836,2021-02-22 00:00:00,L13-COLINAS,SP280,"111,600",OESTE,SOROCABA,BOITUVA,BOITUVA,COLISÃO,COLISÃO-TRASEIRA,0,0
4837,2021-02-20 00:00:00,L06-INTERVIAS,SP330,"181,760",SUL,CAMPINAS,LEME,LEME,CHOQUE,CHOQUE-VEÍCULO PARADO NA PISTA,0,0
