PERIODO,KM,severidade,risco_previsto
2025-06,244,0.0,0.40685949463259846
2025-07,365,0.0,0.40678467496731135
2025-04,303,0.0,0.4066575067856668
2025-04,156,1.0,0.40633820268339976
2025-12,442,3.0,0.4063033352793338
2025-09,234,1.0,0.4061078487735974
2025-01,186,0.0,0.4058001262202928
2025-01,209,0.0,0.40572386539512684
2025-03,295,0.0,0.40549022078952035
2025-07,290,0.0,0.40542436938811427
2025-12,181,0.0,0.4052122070699633
2025-03,156,0.0,0.405204869552853
2025-03,155,0.0,0.405204869552853
2025-10,291,0.0,0.4050880194613239
2025-11,172,0.0,0.40498466901361424
2025-07,225,0.0,0.4048014189592133
2025-11,162,1.0,0.4047717914260899
2025-05,207,0.0,0.4047529896958113
2025-10,155,0.0,0.40463075031951257
2025-03,166,0.0,0.40454361501832264
2025-11,382,0.0,0.4036880894741514
2025-02,217,0.0,0.4029358953853068
2025-06,353,0.0,0.4028364851365248
2025-10,233,0.0,0.40275572795611936
2025-12,156,0.0,0.4026566678322841
2025-03,266,0.0,0.40264797005857517
2025-02,255,1.0,0.4026339782844646
2025-09,164,0.0,0.4024249400176533
2025-07,219,0.0,0.4023655569094648
2025-09,253,0.0,0.40234952595765633
2025-01,210,0.0,0.4021686270280129
2025-09,155,0.0,0.4020642017679566
2025-07,178,0.0,0.4019444213817747
2025-08,228,0.0,0.40185311944747043
2025-12,388,0.0,0.40164996713697454
2025-12,370,0.0,0.4016384023138771
2025-11,268,0.0,0.40148352534497006
2025-11,441,0.0,0.4014563357432528
2025-07,211,1.0,0.40144468210195733
2025-10,223,0.0,0.4011656095423453
2025-01,200,4.0,0.40112843905311996
2025-06,266,0.0,0.400981593309458
2025-12,426,0.0,0.40096360945639103
2025-05,376,2.0,0.4008684346451693
2025-02,210,1.0,0.4008209367505935
2025-09,238,5.0,0.400770700540346
2025-03,376,0.0,0.40033961879412644
2025-02,286,0.0,0.39983819453873615
2025-10,379,0.0,0.39971874983794414
2025-08,370,0.0,0.3994155315512172
2025-12,243,0.0,0.39937266575389707
2025-03,250,0.0,0.3993434750294378
2025-02,175,0.0,0.3992283015369386
2025-01,325,0.0,0.39922114889585236
2025-11,207,0.0,0.39900013851462346
2025-05,377,0.0,0.3988106561829417
2025-10,164,0.0,0.398798108808111
2025-09,273,2.0,0.3987698783016214
2025-10,374,0.0,0.39875017438171995
2025-10,166,0.0,0.39852758696060947
2025-12,374,0.0,0.39783878265111466
2025-11,272,0.0,0.3975255535364595
2025-11,155,0.0,0.39682865049338983
2025-05,289,1.0,0.3967669486670979
2025-08,366,0.0,0.39667746186738306
2025-08,213,0.0,0.3965466613166192
2025-07,205,0.0,0.39643622003668655
2025-05,276,0.0,0.3963031264917361
2025-05,273,0.0,0.39627842293442384
2025-10,394,0.0,0.39627647440043146
2025-06,355,0.0,0.3961602983439758
2025-12,235,0.0,0.3959303141008767
2025-07,181,0.0,0.3957139620956693
2025-10,244,0.0,0.39529274610410325
2025-05,303,0.0,0.39507689942805385
2025-01,203,0.0,0.3950584337543781
2025-10,262,0.0,0.39498275347030154
2025-05,283,0.0,0.3948554433547658
2025-06,284,0.0,0.394676897798689
2025-12,329,0.0,0.3945807275159768
2025-12,253,0.0,0.3943323666928652
2025-01,229,2.0,0.3943073488055214
2025-09,267,0.0,0.3942842017291926
2025-10,334,1.0,0.39425110120056384
2025-02,284,0.0,0.3941062421447903
2025-04,230,0.0,0.39394652146357045
2025-11,437,0.0,0.39387343003974684
2025-04,262,0.0,0.3938176604445241
2025-04,238,0.0,0.3937409223229036
2025-07,306,0.0,0.3936372261276789
2025-05,185,0.0,0.393464466240072
2025-02,335,0.0,0.3934533703126398
2025-10,362,0.0,0.39301356741290905
2025-11,394,0.0,0.3928687547796745
2025-03,305,0.0,0.3925363253271803
2025-05,279,5.0,0.3923867627894124
2025-09,174,2.0,0.39225218671874096
2025-02,166,0.0,0.39194347770384724
2025-03,186,0.0,0.3918825125504653
2025-12,166,0.0,0.39152955502998077
2025-02,205,0.0,0.39145663181245766
2025-04,211,0.0,0.39139432209461594
2025-03,213,0.0,0.39135693779039715
2025-09,400,0.0,0.3912470768368727
2025-10,397,0.0,0.391208289844052
2025-04,166,2.0,0.39087766942172175
2025-03,265,0.0,0.3907392171868431
2025-04,296,0.0,0.390651078609997
2025-01,259,0.0,0.39061659660783987
2025-12,155,0.0,0.39000952421836904
2025-08,303,0.0,0.3898451956408619
2025-03,177,0.0,0.3897710328302484
2025-08,360,1.0,0.3894576099056807
2025-10,352,0.0,0.38945681417257993
2025-09,415,0.0,0.3892945412032607
2025-07,339,0.0,0.38911710103722763
2025-03,278,0.0,0.3890998384816345
2025-05,243,0.0,0.38903488417099424
2025-07,238,0.0,0.3890078347192248
2025-10,167,5.0,0.38876256780955837
2025-09,348,0.0,0.38845957928945213
2025-08,383,0.0,0.3882883268722218
2025-04,172,0.0,0.38822050176510564
2025-03,402,0.0,0.3881796374497155
2025-03,225,0.0,0.3880747754526073
2025-01,192,7.0,0.3880290337838541
2025-12,384,0.0,0.3879746411836492
2025-05,301,2.0,0.38763755139980893
2025-07,217,0.0,0.3876259243478768
2025-01,261,0.0,0.38759259574966015
2025-02,203,1.0,0.38759074042969865
2025-12,230,0.0,0.3870366000025063
2025-01,295,0.0,0.3869912300916781
2025-04,306,0.0,0.3865772874615518
2025-09,286,0.0,0.3865210750840476
2025-11,365,0.0,0.3865042328314013
2025-12,435,0.0,0.385986305466797
2025-09,444,0.0,0.3857494670179873
2025-05,262,0.0,0.38571444856203674
2025-12,405,0.0,0.38570454852059305
2025-09,241,0.0,0.38562696255477
2025-09,217,0.0,0.38545413352937596
2025-05,398,0.0,0.3852460890084165
2025-12,274,1.0,0.3850681515677261
2025-11,353,0.0,0.3850130533280483
2025-12,396,0.0,0.38499594784772606
2025-10,220,0.0,0.3848502005667408
2025-12,172,0.0,0.3845529202101916
2025-03,169,5.0,0.38445829582666446
2025-06,378,0.0,0.3842308426776757
2025-11,220,0.0,0.3841860429443457
2025-02,238,0.0,0.3839630742575237
2025-09,380,0.0,0.38391722477173623
2025-06,270,0.0,0.38364781100469125
2025-09,442,1.0,0.38359840063687306
2025-01,205,0.0,0.3835916236560148
2025-01,219,0.0,0.38316088196786846
2025-08,332,1.0,0.3831520914686118
2025-10,432,0.0,0.3830422915176934
2025-02,225,0.0,0.3830128195836962
2025-05,261,0.0,0.3825076892779635
2025-10,214,0.0,0.38248835585249064
2025-07,231,1.0,0.38221103095464476
2025-08,330,0.0,0.38210854787321097
2025-07,441,0.0,0.3820609987619018
2025-06,261,0.0,0.3818833864153207
2025-01,383,0.0,0.3818708804616388
2025-09,231,0.0,0.3818447667664123
2025-10,383,0.0,0.3817192626171321
2025-09,379,1.0,0.38137240813145923
2025-02,219,0.0,0.38112854106456623
2025-10,368,0.0,0.3806712407503656
2025-01,273,0.0,0.38055821906187204
2025-06,385,0.0,0.3805187693407912
2025-07,412,0.0,0.3803385036949918
2025-12,217,0.0,0.3803357647433207
2025-03,383,0.0,0.379772368131501
2025-06,344,0.0,0.3795123890484577
2025-04,207,0.0,0.37949669539283304
2025-10,231,0.0,0.3790093454332664
2025-05,177,0.0,0.37897468118965505
2025-10,280,0.0,0.3787294128061345
2025-10,377,0.0,0.3785505980269385
2025-11,233,0.0,0.3785417332418626
2025-09,377,0.0,0.3785084339482641
2025-02,291,0.0,0.37844165731710866
2025-12,273,0.0,0.37842092901175073
2025-02,350,0.0,0.3783223326871705
2025-08,278,0.0,0.37829341191282073
2025-05,270,0.0,0.3782681383426318
2025-07,345,0.0,0.3782131079954773
2025-09,219,0.0,0.3777151747988803
2025-12,272,0.0,0.3776687117744784
2025-02,283,0.0,0.37766731943932697
2025-09,284,0.0,0.3775572163936728
2025-02,376,0.0,0.377501429742809
2025-06,426,0.0,0.37749461100229986
2025-04,383,2.0,0.37749372972600026
2025-04,278,0.0,0.37702395565117386
2025-12,231,0.0,0.3770101254592877
2025-09,362,0.0,0.37700648687198596
2025-02,342,0.0,0.3768531461699729
2025-01,276,0.0,0.37683344371559807
2025-09,390,0.0,0.37681979204334987
2025-03,385,0.0,0.37671903123092426
2025-02,370,2.0,0.37668883317874374
2025-03,291,5.0,0.3765171550589789
2025-06,298,0.0,0.37650379062476685
2025-06,379,0.0,0.37644971218792755
2025-09,305,0.0,0.3760412919608885
2025-10,442,0.0,0.37576345829137986
2025-05,186,5.0,0.37557620729483204
2025-06,340,0.0,0.3755180854083363
2025-06,278,0.0,0.3753047208639277
2025-08,377,0.0,0.3752771349410519
2025-01,175,0.0,0.37524996520898457
2025-09,213,1.0,0.3751917378676688
2025-04,350,0.0,0.37486164075306994
2025-03,270,0.0,0.3748352347374825
2025-06,361,0.0,0.37483512271088465
2025-03,434,0.0,0.37463810697669425
2025-03,274,0.0,0.3745013696077373
2025-06,365,13.0,0.37442632468854403
2025-08,155,0.0,0.3743969431096395
2025-10,162,0.0,0.37436748818119797
2025-04,219,0.0,0.3742273982810103
2025-08,238,0.0,0.37387036180523997
2025-03,231,0.0,0.37375059383705356
2025-03,230,0.0,0.37375059383705356
2025-05,385,0.0,0.3736582800467286
2025-04,186,0.0,0.3736345421366493
2025-03,306,0.0,0.3735913764985957
2025-02,231,0.0,0.3735239714989973
2025-07,426,0.0,0.37331560438487105
2025-06,371,0.0,0.372911676151481
2025-06,303,0.0,0.3728657939845806
2025-12,207,0.0,0.3728457378745537
2025-07,334,0.0,0.3728159473751043
2025-05,290,0.0,0.3727919961132781
2025-04,217,0.0,0.3727402486595592
2025-09,402,0.0,0.37264429806782573
2025-03,275,0.0,0.3726342702456147
2025-02,211,0.0,0.37247730280087027
2025-04,155,2.0,0.3724457749493957
2025-11,373,0.0,0.37231875159276484
2025-04,254,0.0,0.3718894453139312
2025-02,250,0.0,0.3716912634162848
2025-03,387,0.0,0.37153157670322096
2025-09,225,0.0,0.3713692068974241
2025-05,412,0.0,0.3713137612698118
2025-07,270,0.0,0.37099782949758475
2025-03,257,0.0,0.37083062086650154
2025-08,420,2.0,0.37082472437217356
2025-09,243,0.0,0.3708050343473871
2025-06,412,2.0,0.3706274134766447
2025-02,169,0.0,0.37037263369864803
2025-11,305,0.0,0.37029665845363374
2025-07,437,0.0,0.3700155687148581
2025-12,185,1.0,0.36971988851733223
2025-08,286,0.0,0.36949862829116087
2025-05,295,0.0,0.3694686101514833
2025-06,352,0.0,0.36929006373186174
2025-08,265,0.0,0.3686860910969053
2025-09,403,0.0,0.3686750118699844
2025-08,250,0.0,0.36848602955786475
2025-11,361,0.0,0.3681877937919111
2025-03,286,0.0,0.36815843148322325
2025-07,298,0.0,0.36814865919480694
2025-09,355,3.0,0.3680886377414106
2025-01,169,0.0,0.3680564510204757
2025-06,178,0.0,0.3678924334242432
2025-08,164,0.0,0.36775452449541357
2025-11,358,0.0,0.3676476068010782
2025-08,279,0.0,0.36692481368997326
2025-06,262,0.0,0.36676296255916085
2025-10,207,0.0,0.3667390756007396
2025-12,389,6.0,0.3666192871110814
2025-06,405,0.0,0.366532581428321
2025-09,340,0.0,0.3663593778671008
2025-03,283,0.0,0.3663450663742756
2025-12,241,5.0,0.3663208491781203
2025-04,185,0.0,0.36626622095837796
2025-05,266,0.0,0.36608260040024987
2025-03,280,0.0,0.36599148601987985
2025-03,342,0.0,0.36581244499044074
2025-07,383,0.0,0.3657178239767698
2025-03,412,0.0,0.36504905189356585
2025-07,332,0.0,0.36504808569839525
2025-03,360,0.0,0.3649664280198146
2025-10,219,0.0,0.36458743398980437
2025-01,230,0.0,0.36450630767919834
2025-12,196,0.0,0.3643803816855539
2025-10,268,0.0,0.36430033329821854
2025-05,350,0.0,0.3642456726992521
2025-11,330,0.0,0.3640562597308762
2025-10,353,0.0,0.3640114531760933
2025-05,405,0.0,0.3636518850912542
2025-07,396,0.0,0.36343806208079177
2025-07,380,0.0,0.36343436977079124
2025-04,250,0.0,0.3633826700864053
2025-10,230,1.0,0.36287698925194584
2025-03,211,0.0,0.36253255360878456
2025-07,377,0.0,0.3624262106582756
2025-08,267,0.0,0.3620660815013239
2025-01,207,1.0,0.3620011595858734
2025-10,402,0.0,0.3619193688649013
2025-01,231,0.0,0.3619104717209483
2025-09,181,1.0,0.36183418623706354
2025-07,278,0.0,0.36166371964056165
2025-01,213,0.0,0.36165312139956163
2025-07,352,0.0,0.36164139310767524
2025-06,399,0.0,0.3615392984147501
2025-03,377,0.0,0.3615190682724746
2025-09,342,0.0,0.3614572910494537
2025-07,280,0.0,0.36145608362074166
2025-02,230,0.0,0.3612088857966295
2025-06,401,0.0,0.3611851583725866
2025-08,290,0.0,0.3611096303458368
2025-06,377,0.0,0.3611015169730104
2025-09,357,0.0,0.36101650114344963
2025-02,306,0.0,0.3607146587048276
2025-09,431,0.0,0.36044381576681095
2025-09,429,0.0,0.36044381576681095
2025-07,164,0.0,0.35990838085061244
2025-05,352,0.0,0.3598393729088008
2025-12,219,0.0,0.3597836219533507
2025-01,278,0.0,0.35969755536358045
2025-10,407,0.0,0.3591485355405302
2025-11,214,0.0,0.3591295468495538
2025-12,431,0.0,0.35905852931105314
2025-06,410,0.0,0.3589273540432208
2025-05,426,0.0,0.3588419013180697
2025-08,437,0.0,0.3588372770899306
2025-11,219,0.0,0.3586054524134192
2025-05,355,0.0,0.3585210225459109
2025-12,427,0.0,0.35845092847600296
2025-10,341,0.0,0.3584111540191396
2025-12,233,0.0,0.35830619042363465
2025-09,396,0.0,0.35816848901120474
2025-04,342,0.0,0.3578050893843321
2025-04,271,0.0,0.3577404989647808
2025-03,361,0.0,0.35770467347476936
2025-12,355,0.0,0.35676741781422067
2025-07,286,0.0,0.3567308162363627
2025-10,249,0.0,0.35619937314296407
2025-02,266,0.0,0.35581399376745365
2025-11,277,0.0,0.35577144277400113
2025-02,275,0.0,0.3557397394050716
2025-09,292,0.0,0.35559085590942274
2025-09,330,0.0,0.3555659170017376
2025-08,415,0.0,0.35523938188219484
2025-01,387,0.0,0.35518122895515236
2025-05,442,0.0,0.35490655920401243
2025-08,413,0.0,0.3547152261514036
2025-11,377,0.0,0.3546555201894817
2025-04,225,0.0,0.3545235821442712
2025-04,435,0.0,0.35418545551723424
2025-06,427,0.0,0.35394798538668587
2025-09,274,2.0,0.3539035062093507
2025-05,338,0.0,0.35359564749114236
2025-01,298,0.0,0.35339903002203954
2025-11,173,0.0,0.3533123579551811
2025-02,383,0.0,0.35303726411245256
2025-02,265,0.0,0.35269896932018463
2025-08,394,0.0,0.35261878700717636
2025-12,285,0.0,0.3524914623974108
2025-09,432,3.0,0.35241488742149074
2025-01,254,0.0,0.3523602427699877
2025-09,412,0.0,0.3522553752619482
2025-12,262,0.0,0.352017106653891
2025-12,362,0.0,0.3518347478854005
2025-09,387,0.0,0.35168533986053263
2025-06,258,0.0,0.35164608837824163
2025-01,243,0.0,0.3514699369386732
2025-08,352,0.0,0.3513056280713716
2025-07,404,0.0,0.3512755480390095
2025-10,305,0.0,0.351258866249721
2025-11,340,0.0,0.35100494756351386
2025-11,342,0.0,0.35100494756351386
2025-07,366,13.0,0.3508444354459774
2025-06,437,4.0,0.3507040807728349
2025-11,390,0.0,0.35067465209244886
2025-04,332,0.0,0.35049366775978635
2025-07,368,0.0,0.35049151697398806
2025-12,434,0.0,0.3502864711525908
2025-01,296,0.0,0.35024333079879943
2025-02,368,0.0,0.3501999218708993
2025-09,279,0.0,0.3497093488659885
2025-05,427,0.0,0.3494178764765941
2025-01,275,0.0,0.3493896938524576
2025-03,251,0.0,0.3493721639006634
2025-01,211,0.0,0.34927215003290735
2025-03,173,0.0,0.3492430383438204
2025-08,361,0.0,0.3491920438124301
2025-06,420,0.0,0.34900308517708867
2025-02,436,0.0,0.34880569660219024
2025-10,267,0.0,0.348786667393331
2025-04,355,0.0,0.3481347073262655
2025-09,405,0.0,0.34798234141897216
2025-11,404,0.0,0.34795745558262015
2025-02,295,0.0,0.34734289800176826
2025-12,424,0.0,0.34699309499364595
2025-02,254,0.0,0.3465612099580864
2025-02,296,1.0,0.3461526308984436
2025-07,272,0.0,0.34566954018526697
2025-06,439,0.0,0.3456348060943354
2025-07,279,0.0,0.34562377947401574
2025-03,254,0.0,0.34532918402264107
2025-08,272,0.0,0.3447289007887449
2025-12,257,0.0,0.3446657858627311
2025-08,405,0.0,0.3445703077976915
2025-07,416,0.0,0.34450127952173
2025-09,270,13.0,0.34431256230905916
2025-12,224,0.0,0.34430850448562383
2025-12,286,0.0,0.3441174654054705
2025-07,243,0.0,0.34404600428814164
2025-07,403,0.0,0.34358289225721583
2025-12,403,0.0,0.34356328591224317
2025-06,349,0.0,0.3435525166874103
2025-11,368,0.0,0.3435015290026866
2025-04,402,0.0,0.3434799023293805
2025-07,400,0.0,0.34277496763717236
2025-09,352,1.0,0.34250555997123305
2025-09,276,0.0,0.34249345789886937
2025-12,305,0.0,0.34236156241575616
2025-12,265,0.0,0.34230404394627306
2025-06,368,2.0,0.3422891311914023
2025-02,427,0.0,0.34223067399983437
2025-10,253,0.0,0.34191039613297386
2025-08,423,0.0,0.34176866364410835
2025-09,261,2.0,0.3417651264105724
2025-10,292,0.0,0.3414056503755304
2025-06,239,0.0,0.34119562961612715
2025-10,284,0.0,0.3410049024124383
2025-12,266,0.0,0.34079276030119593
2025-01,386,0.0,0.34076502089649097
2025-06,375,0.0,0.3403529301175847
2025-01,286,0.0,0.34027057487771406
2025-04,177,0.0,0.3402644048413838
2025-03,249,0.0,0.34013379929114734
2025-10,413,0.0,0.33989147591466917
2025-06,356,0.0,0.33974607422307435
2025-02,173,0.0,0.33973046451632927
2025-09,250,0.0,0.3396668769565213
2025-01,284,0.0,0.33917225025964387
2025-09,398,0.0,0.33877495520428175
2025-04,387,13.0,0.3385869203064499
2025-05,211,0.0,0.33856422685248766
2025-10,366,0.0,0.33856271004194133
2025-11,253,0.0,0.33845999389553727
2025-09,303,0.0,0.3383826428527652
2025-01,440,0.0,0.33835793029068534
2025-08,426,0.0,0.33831861156689913
2025-12,214,0.0,0.33809456727891585
2025-03,368,0.0,0.3377514997348861
2025-05,250,0.0,0.33773949269222675
2025-06,380,1.0,0.3377258472589288
2025-06,177,4.0,0.33772335444794577
2025-04,362,0.0,0.3373249790467221
2025-04,261,0.0,0.33727564652161496
2025-03,354,0.0,0.33721010078814073
2025-05,249,0.0,0.3370717190020221
2025-11,450,0.0,0.3370520515168294
2025-05,349,0.0,0.3368690184075522
2025-11,402,0.0,0.33636727821193146
2025-09,205,0.0,0.3361228434915515
2025-01,262,0.0,0.3361073161421111
2025-04,331,0.0,0.335971244165761
2025-11,223,0.0,0.33589800483608273
2025-10,330,0.0,0.3358871467454847
2025-07,430,0.0,0.3357986656143835
2025-10,403,0.0,0.33579230572804114
2025-10,286,0.0,0.3357484436280596
2025-05,239,0.0,0.33560971369977677
2025-02,260,0.0,0.3355774088399426
2025-07,398,0.0,0.33556005994306104
2025-06,250,0.0,0.33554146769396864
2025-01,335,0.0,0.3355151344910709
2025-05,410,0.0,0.3353636488206478
2025-07,262,17.0,0.3352509011436487
2025-11,279,0.0,0.33524833821944305
2025-07,421,0.0,0.3349705994773927
2025-07,361,0.0,0.3347604372323138
2025-11,249,0.0,0.3346505887712062
2025-01,417,0.0,0.33463229174062437
2025-05,368,0.0,0.33453297248247743
2025-06,417,0.0,0.33384280842059605
2025-05,378,0.0,0.33327278695212287
2025-12,412,0.0,0.33305174025020245
2025-07,387,0.0,0.3330173428881593
2025-03,261,0.0,0.3326117946127982
2025-02,426,1.0,0.332557838988094
2025-08,340,0.0,0.3324678658973448
2025-06,421,0.0,0.3322852642625854
2025-04,361,0.0,0.33161852641994494
2025-01,173,0.0,0.3315741463791147
2025-01,405,0.0,0.33140374401593775
2025-12,443,0.0,0.331302508736114
2025-10,387,0.0,0.3310656022592598
2025-05,375,0.0,0.33098917363082003
2025-01,288,0.0,0.33094697094000586
2025-08,334,0.0,0.3307089936279793
2025-08,353,0.0,0.3306532069851052
2025-05,259,0.0,0.3305983849330987
2025-08,269,0.0,0.3305509682982455
2025-11,237,0.0,0.3304171613763659
2025-05,251,0.0,0.33024520663856594
2025-10,265,0.0,0.33017821625044197
2025-05,356,0.0,0.33008367401163524
2025-03,244,0.0,0.330074961762791
2025-05,401,0.0,0.33003270578183314
2025-12,440,0.0,0.3299501045572132
2025-02,290,0.0,0.3299468296730557
2025-09,446,0.0,0.3298218380549901
2025-03,366,0.0,0.32971271925222767
2025-02,387,0.0,0.3295659782201912
2025-05,254,0.0,0.3295217971588766
2025-06,394,0.0,0.3294147838524205
2025-02,334,0.0,0.3294035540764287
2025-09,426,0.0,0.3293219476569505
2025-01,328,5.0,0.32926571580061803
2025-07,269,0.0,0.32910270253165563
2025-01,264,0.0,0.32903927610022426
2025-10,410,0.0,0.3288194381109148
2025-10,449,0.0,0.3287255273328011
2025-08,417,0.0,0.32866095543511986
2025-05,265,2.0,0.3286478806892154
2025-10,436,0.0,0.328514379424943
2025-01,204,1.0,0.32850022441532933
2025-11,239,0.0,0.32840186314079
2025-09,445,0.0,0.3283124210252905
2025-01,282,0.0,0.32827771044201215
2025-06,254,0.0,0.32808843607718907
2025-05,390,0.0,0.32795220313512957
2025-03,375,0.0,0.32778660244734303
2025-06,275,0.0,0.32727873555086845
2025-03,262,0.0,0.3272467786669171
2025-06,402,0.0,0.3272411269311628
2025-10,173,0.0,0.3272373742510794
2025-03,331,0.0,0.32712077549903534
2025-05,402,0.0,0.327073539774055
2025-02,374,14.0,0.32703948096745955
2025-06,413,0.0,0.3270346012550472
2025-10,278,0.0,0.3270228740374898
2025-02,394,0.0,0.3268559673891366
2025-01,424,0.0,0.32681111206095514
2025-12,223,0.0,0.3267930496405714
2025-09,368,2.0,0.3267207935998293
2025-07,449,0.0,0.32593554655556245
2025-11,409,0.0,0.3258917915630185
2025-09,448,0.0,0.32573426820423024
2025-10,331,0.0,0.3255436383074888
2025-01,392,0.0,0.3253845618615469
2025-06,251,0.0,0.32524673709791085
2025-12,353,0.0,0.32523279550870965
2025-08,251,0.0,0.32521052545364937
2025-06,442,0.0,0.3248761773406347
2025-01,375,0.0,0.3248167461396181
2025-11,414,0.0,0.3246215204657784
2025-06,259,0.0,0.32452332761822156
2025-08,379,1.0,0.3245209465888857
2025-08,380,1.0,0.32435005954868246
2025-08,266,2.0,0.3242604896798328
2025-10,412,0.0,0.3241407150480368
2025-12,239,0.0,0.3236150829451451
2025-11,372,0.0,0.3236124047804074
2025-05,381,0.0,0.3235840633343176
2025-07,356,0.0,0.323564980548067
2025-12,361,0.0,0.32351740010762625
2025-12,340,0.0,0.3233569845222066
2025-04,352,0.0,0.32330587545526235
2025-07,251,0.0,0.3230480729292979
2025-12,399,0.0,0.32303250409838324
2025-01,283,0.0,0.32282225996884806
